Date,Open,High,Low,Close,Volume,Day,Week,Weekday
1996-07-03,42.06208257982951,42.12058339009353,41.84757960886144,41.993831634521484,308300,3,27,2
1996-07-05,41.26258817740443,41.457590957070806,40.794581506205134,40.92133331298828,842900,5,27,4
1996-07-08,40.950587514484894,41.17484073182612,40.63858303818406,40.755584716796875,942000,8,28,0
1996-07-09,40.94083359095492,41.06758539773806,40.794581506205134,40.92133331298828,716300,9,28,1
1996-07-10,40.911602213985844,41.08710479736328,40.51184632962612,41.08710479736328,1132300,10,28,2
1996-07-11,40.91159073138358,40.98959185765886,39.85857552666732,40.258331298828125,1587400,11,28,3
1996-07-12,40.32660205320375,40.50210467335792,39.985346958459516,40.287601470947266,1312000,12,28,4
1996-07-15,40.38507906183638,40.38507906183638,39.098060607910156,39.098060607910156,1951300,15,29,0
1996-07-16,39.21506455075088,39.624570446109296,37.674542372973995,39.19556427001953,4141000,16,29,1
1996-07-17,39.78057973856068,39.93658201204523,39.31257291810702,39.663578033447266,1340500,17,29,2
1996-07-18,39.78058460727696,40.27784191486792,39.51733073855233,40.209590911865234,1432500,18,29,3
1996-07-19,40.112094258586545,40.170595125273834,39.7025881917755,39.917091369628906,1216000,19,29,4
1996-07-22,39.64408830207164,39.78059032770592,39.322333527362254,39.62458801269531,519800,22,30,0
1996-07-23,39.68306945542158,39.89757253355899,39.04931036092467,39.11756134033203,1479800,23,30,1
1996-07-24,38.649556409541646,39.42956763879577,38.45455360222812,39.19556427001953,2463400,24,30,2
1996-07-25,39.58556274925699,39.663563858122515,39.39055997709316,39.54656219482422,1989800,25,30,3
1996-07-26,39.66357646379008,39.819578731100954,39.55632490501385,39.761077880859375,642300,26,30,4
1996-07-29,39.7025668302423,39.76106766545386,39.27356070535756,39.32231140136719,1297900,29,31,0
1996-07-30,39.585558773258114,39.74156097532021,39.27355436913391,39.70256042480469,1868200,30,31,1
1996-07-31,39.7318441771345,40.10234971792741,39.6343427190311,39.99509811401367,767100,31,31,2
1996-08-01,40.034068380671435,40.80432931639307,39.9755675501103,40.658077239990234,1168600,1,31,3
1996-08-02,41.18459747744278,41.555102852476594,41.028595214270645,41.53560256958008,1098500,2,31,4
1996-08-05,41.54535473369792,41.55510487562087,41.1650991987028,41.29185104370117,710200,5,32,0
1996-08-06,41.282103807912705,41.50635708792735,41.05785052789807,41.41860580444336,640000,6,32,1
1996-08-07,41.574614367873544,41.65261552053372,41.262609757232845,41.52586364746094,917800,7,32,2
1996-08-08,41.53560458997007,41.53560458997007,41.30160118382939,41.457603454589844,925100,8,32,3
1996-08-09,41.603860103504566,41.6623609613956,41.22360452721286,41.32110595703125,648800,9,32,4
1996-08-12,41.34061311608764,41.72086875559882,41.18461080244202,41.62336730957031,764200,12,33,0
1996-08-13,41.54535473369792,41.57460515946678,41.1845994825487,41.29185104370117,805200,13,33,1
1996-08-14,41.30159313246783,41.477095652860754,41.18459145220588,41.43809509277344,533800,14,33,2
1996-08-15,41.330841744300166,41.57459523418162,41.31134146510965,41.36009216308594,632600,15,33,3
1996-08-16,41.47709815732894,41.73060181320354,41.47709815732894,41.71110153198242,475100,16,33,4
1996-08-19,41.720859751300274,41.75986032129448,41.57460761382201,41.73060989379883,436400,19,34,0
1996-08-20,41.74037081932726,41.750120964344624,41.60386878908419,41.70137023925781,645700,20,34,1
1996-08-21,41.59410386821688,41.691605283754186,41.418601320249714,41.55510330200195,266400,21,34,2
1996-08-22,41.652625005448044,42.02313056495343,41.633124712842495,41.94512939453125,584800,22,34,3
1996-08-23,41.867088695864,41.93533965554519,41.58433472004191,41.7208366394043,757100,23,34,4
1996-08-26,41.62336104103185,41.672111756704176,41.44785846461148,41.516109466552734,784700,26,35,0
1996-08-27,41.63309569441385,41.71109681046896,41.49659374131741,41.672096252441406,389400,27,35,1
1996-08-28,41.769611373840576,41.80861194468449,41.59410880504293,41.603858947753906,227600,28,35,2
1996-08-29,41.555098764995144,41.555098764995144,40.95059005466439,41.19434356689453,680200,29,35,3
1996-08-30,41.18459110036474,41.19434124030328,40.63858326380688,40.76533508300781,1500900,30,35,4
1996-09-03,40.22908711705371,41.08709963918186,40.17058626327225,41.02859878540039,1782000,3,36,1
1996-09-04,41.02858824698221,41.65259719370437,40.86283587050914,41.067588806152344,930200,4,36,2
1996-09-05,40.872593592520204,41.03834599974178,40.57033920288086,40.57033920288086,616600,5,36,3
1996-09-06,40.71660444069813,41.291862980449366,40.648353427507296,41.14561080932617,804900,6,36,4
1996-09-09,41.301601404551874,41.64285637366409,41.233350410729436,41.63310623168945,719200,9,37,0
1996-09-10,41.57460874291145,41.7501113126517,41.4186064586979,41.613609313964844,669900,10,37,1
1996-09-11,41.535617280872984,41.88662249733106,41.43811583185685,41.84762191772461,713500,11,37,2
1996-09-12,41.96461507293264,42.26686950305831,41.906114215488955,42.14011764526367,713300,12,37,3
1996-09-13,42.627624271778814,42.8226271275509,42.51062255831555,42.783626556396484,2008800,13,37,4
1996-09-16,42.84213097976837,43.15413557497834,42.783630118166506,42.939632415771484,1220200,16,38,0
1996-09-17,42.97862310327071,43.04687409277227,42.578867307618694,42.84212112426758,604700,17,38,1
1996-09-18,42.78362161896149,42.900623318922186,42.56911850236688,42.73487091064453,225500,18,38,2
1996-09-19,42.666612333817916,42.92986611192877,42.608111494237725,42.90061569213867,410000,19,38,3
1996-09-20,43.02338683303982,43.14099062392741,42.886182410337646,43.05278778076172,948400,20,38,4
1996-09-23,42.94500369365532,43.12140945962653,42.74899728702066,43.043006896972656,466800,23,39,0
1996-09-24,43.003802166363016,43.43501622637213,42.846997053632435,43.033203125,1269800,24,39,1
1996-09-25,43.239008744195964,43.239008744195964,42.96459980384295,43.06260299682617,1353300,25,39,2
1996-09-26,43.12140945962653,43.39581842891506,42.89600209199666,43.043006896972656,773200,26,39,3
1996-09-27,43.101788283912995,43.101788283912995,42.88618133933681,43.08218765258789,407600,27,39,4
1996-09-30,43.14101010028999,43.31741586626119,43.01360593597746,43.043006896972656,578200,30,40,0
1996-10-01,43.092018814190574,43.307625913101695,42.92541332866835,43.27822494506836,561400,1,40,1
1996-10-02,43.43503058841515,43.65063768971143,43.37622865169798,43.572235107421875,609000,2,40,2
1996-10-03,43.59181047806274,43.6114111122705,43.405604453089005,43.53300857543945,342200,3,40,3
1996-10-04,43.70943824432522,44.12105178833008,43.59183437460955,44.12105178833008,754100,4,40,4
1996-10-07,44.10144170266391,44.29744811023131,44.062240421150435,44.1700439453125,235100,7,41,0
1996-10-08,44.18961666580509,44.336621378598856,43.915207868590066,43.99361038208008,386200,8,41,1
1996-10-09,44.06223289239658,44.14063544202718,43.601617913316815,43.65061950683594,528800,9,41,2
1996-10-10,43.650630411120176,43.81723587070461,43.51342591499183,43.56242752075195,1562200,10,41,3
1996-10-11,43.7290093536377,44.10142135620117,43.7290093536377,44.10142135620117,331300,11,41,4
1996-10-14,44.1014420652834,44.33664975629824,44.09164174482445,44.16024398803711,201600,14,42,0
1996-10-15,44.61103778076172,44.61103778076172,43.876014091491705,44.10142135620117,776900,15,42,1
1996-10-16,44.21904391896561,44.317047119140625,43.86623239833557,44.317047119140625,590100,16,42,2
1996-10-17,44.45424724456019,44.552250435134624,44.2484405443539,44.43464660644531,792500,17,42,3
1996-10-18,44.45426517769453,44.72867422200128,44.35626194758497,44.66987228393555,695800,18,42,4
1996-10-21,44.70907577521353,44.92468289206024,44.493468658366815,44.6110725402832,879200,21,43,0
1996-10-22,44.57186000790216,44.58166032892413,44.277850377243176,44.29745101928711,848900,22,43,1
1996-10-23,44.199438589279026,44.46404720167604,44.023032847681016,44.4444465637207,735900,23,43,2
1996-10-24,44.444430010174514,44.522832532794446,44.04261708174736,44.062217712402344,379300,24,43,3
1996-10-25,44.05241977691651,44.25822640991211,43.983817565917974,44.10142135620117,568300,25,43,4
1996-10-28,44.14062577147345,44.36603305227804,43.78781437543148,43.80741500854492,975400,28,44,0
1996-10-29,43.94463693794017,44.268047513085584,43.719229567384275,44.16024398803711,815900,29,44,1
1996-10-30,44.29745779672409,44.29745779672409,43.96424683099652,44.013248443603516,495400,30,44,2
1996-10-31,44.07203480131993,44.45424724456019,44.023033206032714,44.43464660644531,726300,31,44,3
1996-11-01,44.5228629701166,44.63066651241713,44.072048156859864,44.277854919433594,821300,1,44,4
1996-11-04,44.33665355591786,44.571861267089844,44.23865034292954,44.571861267089844,1608400,4,45,0
1996-11-05,44.71883761710771,45.032447699015975,44.709037302048074,44.82664108276367,764000,5,45,1
1996-11-06,44.905053900117686,45.70867991928173,44.86585263089017,45.68907928466797,1665000,6,45,2
1996-11-07,45.551874697501766,45.973288340357314,45.49307279384751,45.79688262939453,1446300,7,45,3
1996-11-08,45.806722963685864,46.06153143545647,45.6303170986139,46.05173110961914,1355700,8,45,4
1996-11-11,45.94388745782931,46.11049285176768,45.92428682324832,46.002689361572266,655900,11,46,0
1996-11-12,46.1300947189331,46.15949567159017,45.79688392215305,45.86548614501953,719900,12,46,1
1996-11-13,45.914506804712325,46.13991420204602,45.796902945233875,46.071311950683594,481900,13,46,2
1996-11-14,45.904702854882025,46.375118255615234,45.88510221318481,46.375118255615234,558800,14,46,3
1996-11-15,46.49271992159675,46.727927610913426,46.23791159150368,46.43391799926758,2250900,15,46,4
1996-11-18,46.52211669789862,46.57111829543169,46.24770775171341,46.4437141418457,1518200,18,47,0
1996-11-19,46.50249243831575,46.78670155964581,46.43389023661539,46.77690124511719,1029300,19,47,1
1996-11-20,46.76712473055679,47.05133399652203,46.610319618300096,46.85532760620117,730000,20,47,2
1996-11-21,46.91414354114188,46.94354450847496,46.649534835144216,46.786739349365234,653000,21,47,3
1996-11-22,46.85532059765635,47.198331729410796,46.85532059765635,47.149330139160156,965100,22,47,4
1996-11-25,47.19831374595905,47.76673197628829,47.09051028848282,47.74713134765625,2058800,25,48,0
1996-11-26,47.84517858527244,48.099986992322236,47.33556177117286,47.590370178222656,2861800,26,48,1
1996-11-27,47.70795054875479,47.78635309690394,47.443341948751424,47.50214385986328,872000,27,48,2
1996-11-29,47.66874658755139,47.80595103907806,47.58054372585568,47.67854690551758,1073400,29,48,4
1996-12-02,47.61973666067067,47.74714077192581,47.28652590815723,47.69813919067383,1350600,2,49,0
1996-12-03,47.70793100822729,48.03134138687797,46.88470458984375,46.88470458984375,1777800,3,49,1
1996-12-04,46.9631329525106,47.080736791289844,46.47311695759709,47.01213455200195,2365100,4,49,2
1996-12-05,46.94350647687114,47.1297124524579,46.747500186779824,46.88470458984375,1697700,5,49,3
1996-12-06,45.94391057790078,46.88474151123663,45.57149833345534,46.61033248901367,3401800,6,49,4
1996-12-09,46.84553381125066,47.306148892658356,46.77693156508356,47.296348571777344,1864600,9,50,0
1996-12-10,47.39434099644143,47.462943226998725,47.02192888770182,47.07093048095703,1331600,10,50,1
1996-12-11,46.179113450183614,46.806334006383054,45.983107026371286,46.63972854614258,1847900,11,50,2
1996-12-12,46.904319805569116,46.96312171088324,45.74788233439128,45.86548614501953,2540200,12,50,3
1996-12-13,45.82627676454042,46.1496871865314,45.41466350018826,45.98308181762695,1678300,13,50,4
1996-12-16,46.10068421042645,46.21828799667753,45.19905518250144,45.39506149291992,1831100,16,51,0
1996-12-17,45.25786660350245,45.963489469559654,45.08146088698815,45.75768280029297,2023200,17,51,1
1996-12-18,46.02227045878724,46.26727828703888,45.95366826687678,46.12027359008789,1666800,18,51,2
1996-12-19,46.53191295514969,47.119932074212244,46.34570690077989,47.07093048095703,2269300,19,51,3
1996-12-20,47.351466882502606,47.725708925251176,47.115103487082465,47.1741943359375,1543200,20,51,4
1996-12-23,47.331795345544315,47.40073470622239,46.84921982079782,47.05603790283203,1263700,23,52,0
1996-12-24,47.17419992681108,47.40071487426758,47.14465449888197,47.40071487426758,633000,24,52,1
1996-12-26,47.54845492962709,47.794666895915555,47.50906101502094,47.76512145996094,1384300,26,52,3
1996-12-27,47.765143110096155,47.9227188399439,47.58787041401745,47.82423400878906,410400,27,52,4
1996-12-30,47.98181078807417,47.98181078807417,47.37120482155927,47.41059875488281,694100,30,1,0
1996-12-31,47.44994769941887,47.5090385433783,46.543888092041016,46.543888092041016,1378100,31,1,1
1997-01-02,46.878756824652825,46.878756824652825,45.85451507890411,46.66209030151367,2031900,2,1,3
1997-01-03,46.87877599467747,47.351503147564976,46.691654829992835,47.33180618286133,2123200,3,1,4
1997-01-06,47.331791803278314,47.54845834919428,46.83936783528748,46.918155670166016,1374100,6,2,0
1997-01-07,46.91816793067581,47.56816773827963,46.72119829200798,47.4893798828125,939000,7,2,1
1997-01-08,47.74542593856237,47.76512289645782,47.07572937011719,47.07572937011719,1802200,8,2,2
1997-01-09,47.3120822700722,47.82420306067249,47.2332944561337,47.46965789794922,1415700,9,2,3
1997-01-10,46.799963739705206,48.060568823602985,46.799963739705206,47.981781005859375,2369500,10,2,4
1997-01-13,48.21815226947906,48.21815226947906,47.67648593475248,47.91284942626953,1364600,13,3,0
1997-01-14,48.336345807353126,48.77952746206602,48.21816403276302,48.51361846923828,2111200,14,3,1
1997-01-15,48.35602235153627,48.66132514031379,48.139355856274804,48.395416259765625,1583900,15,3,2
1997-01-16,48.55302092417271,48.72044513425607,48.218172504006006,48.59241485595703,1308400,16,3,3
1997-01-17,48.66133289198833,49.00602964390486,48.60224202023121,48.887847900390625,1604000,17,3,4
1997-01-20,49.00604752784284,49.2227141366878,48.828774847878776,48.946956634521484,1889900,20,4,0
1997-01-21,48.769677088693705,49.50831315122441,48.60225291452008,49.34088897705078,2785800,21,4,1
1997-01-22,49.36057485307534,49.6954231262207,49.08481745166151,49.6954231262207,1201600,22,4,2
1997-01-23,49.83331102266956,50.22725024024007,48.4742207220513,49.006038665771484,2601100,23,4,3
1997-01-24,49.08483070348684,49.10452766604843,48.37574005126953,48.37574005126953,2176000,24,4,4
1997-01-27,48.45453205474692,48.68104714362074,48.13938062674856,48.23786544799805,2108500,27,5,0
1997-01-28,48.9272550029941,49.06513374092525,47.90301294979133,48.37574005126953,4376000,28,5,1
1997-01-29,48.4545068125571,48.848445892333984,48.2772342266575,48.848445892333984,1122700,29,5,2
1997-01-30,49.084835732818405,49.49847198899384,48.789381264121666,49.47877502441406,2126300,30,5,3
1997-01-31,49.75454145106912,50.049995972750054,49.399996025052005,49.41969299316406,3208100,31,5,4
1997-02-03,49.61663283255805,49.72496609201778,49.390117835505876,49.56739044189453,755000,3,6,0
1997-02-04,49.636340028301795,49.92194595306782,49.439370425014886,49.872703552246094,654100,4,6,1
1997-02-05,49.9416366787498,50.08936386277292,48.61209202254171,48.93709182739258,2255400,5,6,2
1997-02-06,49.02573668408613,49.29164566168161,48.7893731484457,49.26210021972656,2483100,6,6,3
1997-02-07,49.675728939741084,49.951486356535845,49.02572931443916,49.93178939819336,2321000,7,6,4
1997-02-10,49.95149616832421,50.12876882822757,49.42952666971988,49.45907211303711,1670000,10,7,0
1997-02-11,49.65603502078319,50.030277252197266,49.2423988702729,50.030277252197266,1664300,11,7,1
1997-02-12,50.03027036323311,50.827997115087804,49.96133101430739,50.73936080932617,2675400,12,7,2
1997-02-13,50.936325477564935,51.40905239615022,50.85753765780072,51.290870666503906,1104800,13,7,3
1997-02-14,51.17270278930664,51.34997543176382,50.99543014684946,51.17270278930664,1112900,14,7,4
1997-02-18,51.2711925972509,51.64543487898266,50.89695031551915,51.606040954589844,833100,18,8,1
1997-02-19,51.46817067610771,51.68483729586936,51.15301922918167,51.2613525390625,648100,19,8,2
1997-02-20,51.07420213210448,51.281020150765144,50.52268741567605,50.640869140625,1193900,20,8,3
1997-02-21,50.68029190555887,50.90680700735208,50.512867699885625,50.66059494018555,1844400,21,8,4
1997-02-24,50.40453454273235,51.290897987211814,50.40453454273235,51.2613525390625,787300,24,9,0
1997-02-25,51.3106030313862,51.38939090552269,50.975754566306136,51.30075454711914,1653900,25,9,1
1997-02-26,51.251488163841934,51.33027600114223,50.18785236028795,50.798458099365234,1597800,26,9,2
1997-02-27,50.936350128167824,50.936350128167824,50.030289762392215,50.040138244628906,1813100,27,9,3
1997-02-28,49.95150499008787,50.34544430388983,49.83332319594729,49.89241409301758,2961200,28,9,4
1997-03-03,49.636336562212776,50.26663924871707,49.59694264430626,50.22724533081055,1210400,3,10,0
1997-03-04,50.36512463777223,50.503003352071964,49.85300369894467,49.95148849487305,1478700,4,10,1
1997-03-05,50.24694323826317,50.798458099365234,50.07951908400005,50.798458099365234,1254800,5,10,2
1997-03-06,50.81816118332599,50.99543383861666,50.34543410255087,50.50300979614258,1528500,6,10,3
1997-03-07,50.699975133541244,51.15300521437708,50.581793373323194,50.95603561401367,1859300,7,10,4
1997-03-10,51.01513073840211,51.487857818603516,50.768918717463876,51.487857818603516,1074900,10,11,0
1997-03-11,51.52725237332858,51.55679781620319,51.212100982666016,51.212100982666016,624600,11,11,1
1997-03-12,51.251491551071716,51.27118851169857,50.61134033069899,50.75906753540039,1055600,12,11,2
1997-03-13,50.58179335242705,50.71967207262447,49.83330887135531,49.971187591552734,2514100,13,11,3
1997-03-14,50.19769989238066,50.4439118792964,49.95148790546492,50.22724533081055,1642700,14,11,4
1997-03-17,49.95148382981307,50.44390776346659,49.43936293881341,50.36511993408203,3013500,17,12,0
1997-03-18,50.4242246182546,50.49316398784987,49.61664914585286,49.82346725463867,1352500,18,12,1
1997-03-19,49.695472292084865,50.10910880343397,49.203047873812125,49.65607833862305,1510000,19,12,2
1997-03-20,49.63634600479637,49.793921706398905,49.08483104918753,49.39998245239258,1808200,20,12,3
1997-03-21,49.786887034382005,49.82643182154196,49.56939070500226,49.62870788574219,2810600,21,12,4
1997-03-24,49.668247017551266,50.35039451838945,49.41120593027891,50.320735931396484,2145600,24,13,0
1997-03-25,50.20209521793184,50.59754299436297,49.688013108571376,49.826419830322266,2125800,25,13,1
1997-03-26,50.02415384618909,50.39982930985612,49.78688513229412,50.04392623901367,1335300,26,13,2
1997-03-27,50.22189093874646,50.22189093874646,48.18533394398627,48.71918869018555,2898500,27,13,3
1997-03-31,48.6598489454532,48.79825566736225,47.611912336713246,47.691001892089844,4270700,31,14,0
1997-04-01,47.61190172975267,48.205073262930654,47.48338123089744,47.99746322631836,3210900,1,14,1
1997-04-02,47.84916151289972,48.046885320804265,47.09781104286245,47.13735580444336,2672700,2,14,2
1997-04-03,47.09783476255414,47.532827359017695,46.939655636567394,47.3944206237793,2284200,3,14,3
1997-04-04,47.13739300363586,47.99749224678106,46.91989664330029,47.987606048583984,3706700,4,14,4
1997-04-07,48.205077432984325,48.481890839080215,48.175418853759766,48.175418853759766,2596200,7,15,0
1997-04-08,48.16555834632631,48.580778676898085,47.98760677608126,48.521461486816406,1822700,8,15,1
1997-04-09,48.71915573082503,48.74881430777156,47.98757749947742,48.12598419189453,2453200,9,15,2
1997-04-10,48.14576771529679,48.43246735877597,47.8887266556258,47.94804382324219,1996500,10,15,3
1997-04-11,47.49328439767763,47.65146352972651,46.425575256347656,46.425575256347656,4221600,11,15,4
1997-04-14,46.65296443627396,47.10772950600666,46.38603711273521,47.04841232299805,3988500,14,16,0
1997-04-15,47.61192864031831,47.85908358550269,47.13739114556431,47.84919738769531,2760400,15,16,1
1997-04-16,47.691018160651716,48.472027786416945,47.61192857829574,48.40282440185547,2273300,16,16,2
1997-04-17,48.40281348036781,48.71917173840943,48.08645522232619,48.2050895690918,1386000,17,16,3
1997-04-18,48.60055436737683,48.709302556563394,48.24465120276626,48.44237518310547,1702100,18,16,4
1997-04-21,48.5609766537769,48.65983857693198,47.75030888390522,48.12598419189453,2809400,21,17,0
1997-04-22,48.15566203438457,49.1838264465332,48.08645866048995,49.1838264465332,3215000,22,17,1
1997-04-23,49.13439152422679,49.37166021569187,48.837805659895444,49.233253479003906,2047700,23,17,2
1997-04-24,49.381550913020654,49.5298438587054,48.64008618459692,48.98610305786133,2689900,24,17,3
1997-04-25,48.75872669710632,48.84770247575068,48.35339259439315,48.4225959777832,1606200,25,17,4
1997-04-28,48.402819222011786,49.233259747879636,48.32372964811961,48.89712905883789,1666500,28,18,0
1997-04-29,49.727566889901574,50.47891780116052,49.539729162086836,50.43937301635742,3197400,29,18,1
1997-04-30,50.142781210373585,51.052311153463954,50.1230088203064,50.6766357421875,3372200,30,18,2
1997-05-01,50.75573540180922,50.95345934182406,50.182335975766186,50.61732864379883,2149500,1,18,3
1997-05-02,50.7952731769998,51.6751445885905,50.65686643809789,51.526851654052734,1448300,2,18,4
1997-05-05,51.66523877219639,52.87135418172719,51.43785635892419,52.75271987915039,3636200,5,19,0
1997-05-06,52.49570709194175,52.812065402100345,52.19912117616807,52.71320343017578,1721100,6,19,1
1997-05-07,52.51546178712436,52.51546178712436,51.50707001335051,51.56638717651367,2327200,7,19,2
1997-05-08,51.44776861012118,52.65388463057368,51.36867903500954,51.922306060791016,2923700,8,19,3
1997-05-09,52.495717511775815,52.594579503323416,51.66527678277597,52.278221130371094,2558200,9,19,4
1997-05-12,52.47592821859178,53.30636868022737,52.43638343470437,53.148189544677734,2357900,12,20,0
1997-05-13,53.108623146966266,53.207485066450566,52.52533782200889,52.93067169189453,1195100,13,20,1
1997-05-14,53.296487404996114,53.464552752034685,52.7922913638804,53.02956008911133,2772000,14,20,2
1997-05-15,53.029541676839195,53.5238513494421,52.84170400125009,53.38544464111328,884100,15,20,3
1997-05-16,53.22726502885865,53.345899349130995,52.515459107224586,52.653865814208984,1934200,16,20,4
1997-05-19,52.71320315310679,53.088878644445515,52.55502399885891,52.81206512451172,1375800,19,21,0
1997-05-20,52.69340870074329,53.5831660709247,52.357278138674765,53.444759368896484,1756400,20,21,1
1997-05-21,53.58318628714974,53.77102402505673,52.93069730284128,53.32614517211914,1208000,21,21,2
1997-05-22,53.38545824800219,53.4447754238333,52.87137605746587,53.148189544677734,907600,22,21,3
1997-05-23,53.385441741774635,53.91929615919238,53.24703504096262,53.64248275756836,644400,23,21,4
1997-05-27,53.385444254602106,54.11702256475776,53.31624090093873,53.859981536865234,1531000,27,22,1
1997-05-28,53.86001818863344,54.0676283909024,53.47445638441965,53.85013198852539,716700,28,22,2
1997-05-29,53.84022452371162,53.93908648574561,53.46454906798245,53.53375244140625,1282700,29,22,3
1997-05-30,52.653857696253226,54.13678647102566,52.59454054526233,53.87974548339844,2143300,30,22,4
1997-06-02,53.998385702513524,54.09724763166496,53.602937985907786,53.64248275756836,1479100,2,23,0
1997-06-03,53.405240460965764,54.05772951509826,53.365695669806215,53.46455764770508,1562100,3,23,1
1997-06-04,53.48433250588251,53.622739281313635,53.19763275677519,53.405242919921875,1063100,4,23,2
1997-06-05,53.523846250932976,53.97861110640821,53.41509813331933,53.602935791015625,1180800,5,23,3
1997-06-06,53.52387150186188,54.69044276843368,53.52387150186188,54.65089797973633,1511100,6,23,4
1997-06-09,54.69044655291102,54.96726009294744,54.63112936576036,54.92771530151367,1823400,9,24,0
1997-06-10,54.94747884556311,55.30338191113351,54.72998252771454,55.09577178955078,1217500,10,24,1
1997-06-11,55.04634122100732,55.30338232584679,54.93759306126754,55.22429275512695,1673800,11,24,2
1997-06-12,55.59997363504209,56.311779840896115,55.40224968897153,56.29200744628906,4273300,12,24,3
1997-06-13,56.35133163308649,56.94450354501372,56.25246964776529,56.76655197143555,2132900,13,24,4
1997-06-16,56.786319732666016,56.94449889626675,56.608368173615176,56.786319732666016,800400,16,25,0
1997-06-17,56.58859143596314,57.09278748125212,56.27223313303672,56.70722579956055,2048100,17,25,1
1997-06-18,56.39087565951284,56.70723400823381,56.29201367553754,56.5095100402832,1971900,18,25,2
1997-06-19,56.69735596231568,57.26086935200217,56.54906296502976,57.092803955078125,2029900,19,25,3
1997-06-20,57.12652229110795,57.384564261151176,56.84863093875371,56.89825439453125,1396900,20,25,4
1997-06-23,56.78909471284759,57.10668489649162,55.47903520531598,55.518733978271484,3991500,23,26,0
1997-06-24,56.054666559067726,57.08683464018371,55.89587146966527,56.92803955078125,4895100,24,26,1
1997-06-25,56.83871712041705,57.32502708006441,55.8561725080683,56.53105163574219,4708900,25,26,2
1997-06-26,56.4318030390339,56.92803767708379,55.69737577472006,56.25315856933594,2569900,26,26,3
1997-06-27,56.511187714642084,56.98757285870651,56.33254328561793,56.47148895263672,2617900,27,26,4
1997-06-30,56.47148329403413,56.828772116281094,55.816453786581356,56.09434509277344,2384900,30,27,0
1997-07-01,56.21347516631279,56.888354458563725,56.14400229799284,56.74940872192383,1749000,1,27,1
1997-07-02,56.888321573949234,57.68229675292969,56.669978399729615,57.68229675292969,1961800,2,27,2
1997-07-03,58.35718772561875,58.535832177840035,58.0991457390769,58.47628402709961,2539100,3,27,3
1997-07-07,58.67476975868759,58.7541672820417,57.74184885927679,57.880794525146484,1158600,7,28,0
1997-07-08,57.96020875494164,58.55569035173898,57.920509981821816,58.4862174987793,3396500,8,28,1
1997-07-09,58.63510886397194,58.674807651286756,57.18610312698144,57.84113311767578,5390300,9,28,2
1997-07-10,57.88079316843318,58.33732891701821,57.4738808707813,58.09913635253906,2072200,10,28,3
1997-07-11,58.17855686893015,58.555695245084934,58.03961115139944,58.29765319824219,2258900,11,28,4
1997-07-14,58.367112417408826,58.63507909574075,57.94035067043576,58.47628402709961,3186400,14,29,0
1997-07-15,58.63506024949094,58.92287621889433,58.09912706508462,58.77400588989258,2983100,15,29,1
1997-07-16,59.151176605224606,59.76650763702392,59.00230619430542,59.54816436767578,2621300,16,29,2
1997-07-17,59.46873607028469,59.58783233744815,58.93280286804915,59.25039291381836,1794800,17,29,3
1997-07-18,59.08169886144938,59.210719873577524,57.84111220637107,57.98998260498047,3961900,18,29,4
1997-07-21,57.98005524699938,58.17854910268921,57.6029169211887,57.99990463256836,3810300,21,30,0
1997-07-22,58.23813347960338,59.5779678387967,58.198434683775425,59.53826904296875,4243400,22,30,1
1997-07-23,59.667242307920716,60.0146064930134,59.409200341851864,59.48859786987305,3204300,23,30,2
1997-07-24,59.66725544848739,59.87567400544318,58.8732799934177,59.766502380371094,4152700,24,30,3
1997-07-25,60.06421937242066,60.22301440050373,59.46873801710915,59.72677993774414,2364800,25,30,4
1997-07-28,59.86572861362225,60.06422240876026,59.38934350529104,59.68708419799805,2794700,28,31,0
1997-07-29,59.46875254903205,60.00468589977432,59.33973155718668,59.885589599609375,2737100,29,31,1
1997-07-30,60.0245342135937,60.73911200185076,59.96498606457228,60.60016632080078,4839800,30,31,2
1997-07-31,60.600163227769194,60.997150867649765,60.36197064384085,60.54061508178711,2138700,31,31,3
1997-08-01,60.65972195211565,60.798667650304395,59.58785513751675,60.302433013916016,7077700,1,31,4
1997-08-04,60.20316641689208,60.689476201664206,59.964973869248595,60.46120834350586,2339500,4,32,0
1997-08-05,60.40166100179116,60.77879920719177,60.2825647264015,60.50090789794922,1466700,5,32,1
1997-08-06,60.62001216601674,61.31474053072224,60.381819583832,60.99715042114258,2478200,6,32,2
1997-08-07,61.294891597560195,61.37428912553631,60.42151878982293,60.54061508178711,3641900,7,32,3
1997-08-08,59.90542551982834,60.18331682442661,58.69461340693585,59.30994415283203,7113100,8,32,4
1997-08-11,59.54812262145388,59.885561982975446,58.83354514999643,59.74661636352539,6355900,11,33,0
1997-08-12,59.845897905090865,60.05431645500909,58.73433230552699,58.793880462646484,6132500,12,33,1
1997-08-13,59.50845283433376,59.60769975367054,58.09914657975147,58.615230560302734,6982300,13,33,2
1997-08-14,59.13132080665001,59.270266508444756,58.25794782394018,58.833580017089844,3462700,14,33,3
1997-08-15,58.51597875109791,58.51597875109791,56.92802817440597,57.02727508544922,4907100,15,33,4
1997-08-18,57.40443072840191,58.29765319824219,56.74940091718571,58.29765319824219,5638900,18,34,0
1997-08-19,58.57550851314087,59.012194784672246,58.13882224160949,58.972496032714844,3802800,19,34,1
1997-08-20,59.03205632278078,59.9054290457809,58.82363783206485,59.86573028564453,3564600,20,34,2
